temp,label
74.00307031249999,
74.08029101562501,
74.08029101562501,
74.08029101562501,
74.00307031249999,
74.00307031249999,
74.00307031249999,
74.00307031249999,
74.00307031249999,
74.00307031249999,
73.925849609375,
73.925849609375,
73.925849609375,
73.925849609375,
73.84862890624998,
73.84862890624998,
73.925849609375,
73.84862890624998,
73.84862890624998,
73.84862890624998,
73.84862890624998,
73.84862890624998,
73.771408203125,
73.69418749999998,
73.771408203125,
73.771408203125,
73.771408203125,
73.771408203125,
73.69418749999998,
73.771408203125,
73.616966796875,
73.69418749999998,
73.69418749999998,
73.69418749999998,
73.616966796875,
73.616966796875,
73.53974609374998,
73.616966796875,
73.53974609374998,
73.53974609374998,
73.53974609374998,
73.53974609374998,
73.616966796875,
73.53974609374998,
73.462525390625,
73.53974609374998,
73.462525390625,
73.462525390625,
73.462525390625,
73.38530468749998,
73.462525390625,
73.462525390625,
73.38530468749998,
73.462525390625,
73.38530468749998,
73.38530468749998,
73.38530468749998,
73.462525390625,
73.308083984375,
73.38530468749998,
73.38530468749998,
73.38530468749998,
73.308083984375,
73.308083984375,
73.308083984375,
73.308083984375,
73.308083984375,
73.308083984375,
73.23086328124998,
73.23086328124998,
73.308083984375,
73.23086328124998,
73.153642578125,
73.23086328124998,
73.23086328124998,
73.23086328124998,
73.23086328124998,
73.153642578125,
73.23086328124998,
73.153642578125,
73.153642578125,
73.07642187499998,
73.153642578125,
73.07642187499998,
73.153642578125,
73.153642578125,
73.153642578125,
73.07642187499998,
73.153642578125,
72.999201171875,
73.07642187499998,
72.999201171875,
72.999201171875,
72.999201171875,
72.92198046875001,
72.999201171875,
72.999201171875,
72.999201171875,
72.999201171875,
72.999201171875,
72.999201171875,
72.999201171875,
72.92198046875001,
72.999201171875,
72.92198046875001,
72.999201171875,
72.92198046875001,
72.92198046875001,
72.92198046875001,
72.92198046875001,
72.92198046875001,
72.844759765625,
72.844759765625,
72.844759765625,
72.844759765625,
72.844759765625,
72.844759765625,
72.844759765625,
72.844759765625,
72.844759765625,
72.844759765625,
72.7675390625,
72.7675390625,
72.7675390625,
72.844759765625,
72.7675390625,
72.7675390625,
72.7675390625,
72.7675390625,
72.7675390625,
72.690318359375,
72.690318359375,
72.690318359375,
72.7675390625,
72.7675390625,
72.7675390625,
72.690318359375,
72.61309765625,
72.690318359375,
72.690318359375,
72.61309765625,
72.690318359375,
72.690318359375,
72.690318359375,
72.7675390625,
72.61309765625,
72.61309765625,
72.690318359375,
72.61309765625,
72.61309765625,
72.61309765625,
72.61309765625,
72.61309765625,
72.535876953125,
72.61309765625,
72.61309765625,
72.61309765625,
72.535876953125,
72.535876953125,
72.61309765625,
72.61309765625,
72.535876953125,
72.535876953125,
72.535876953125,
72.45865625,
72.61309765625,
72.535876953125,
72.45865625,
72.45865625,
72.45865625,
72.535876953125,
72.45865625,
72.45865625,
72.535876953125,
72.45865625,
72.45865625,
72.381435546875,
72.45865625,
72.381435546875,
72.381435546875,
72.45865625,Start
72.45865625,
72.381435546875,
72.45865625,
72.45865625,
72.61309765625,
72.7675390625,
72.92198046875001,
73.23086328124998,
73.308083984375,
73.53974609374998,
73.616966796875,
73.84862890624998,
74.15751171874999,
74.38917382812501,
74.85249804687501,
75.39304296875,
75.93358789062499,
76.62857421875,
77.169119140625,
77.786884765625,
78.250208984375,
78.6363125,
79.17685742187498,
79.71740234375,
80.10350585937499,
80.566830078125,
81.030154296875,
81.493478515625,
81.87958203125,
82.18846484375,
82.57456835937501,
82.88345117187498,
83.19233398437498,
83.50121679687498,
83.81009960937499,
84.19620312500001,
84.35064453125001,
84.736748046875,
84.96841015624999,
85.27729296874999,
85.58617578124999,
85.74061718749999,
85.89505859375,
85.972279296875,
86.20394140625,
86.435603515625,
86.51282421875,
86.74448632812498,
86.82170703125,
86.898927734375,
87.13058984375,
87.28503125,
87.516693359375,
87.671134765625,
87.74835546875,
87.98001757812499,
87.98001757812499,End
88.21167968750001,
88.288900390625,
88.36612109375001,
88.52056249999998,
88.59778320312499,
88.67500390624998,
88.52056249999998,
88.36612109375001,
88.36612109375001,
88.36612109375001,
88.44334179687499,
88.52056249999998,
88.52056249999998,
88.67500390624998,
88.67500390624998,
88.752224609375,
88.82944531249998,
88.906666015625,
88.906666015625,
88.906666015625,
89.061107421875,
89.061107421875,
88.98388671874999,
89.061107421875,
88.98388671874999,
88.98388671874999,
88.906666015625,
88.82944531249998,
88.82944531249998,
88.752224609375,
88.59778320312499,
88.52056249999998,
88.52056249999998,
88.36612109375001,
88.288900390625,
88.21167968750001,
88.134458984375,
88.05723828125001,
87.98001757812499,
87.902796875,
87.74835546875,
87.671134765625,
87.5939140625,
87.43947265625,
87.28503125,
87.28503125,
87.13058984375,
86.898927734375,
86.898927734375,
86.667265625,
86.667265625,
86.59004492187498,
86.3583828125,
86.281162109375,
86.20394140625,
86.0495,
85.972279296875,
85.817837890625,
85.74061718749999,
85.663396484375,
85.50895507812501,
85.43173437499999,
85.200072265625,
85.200072265625,
85.12285156249999,
84.96841015624999,
84.89118945312501,
84.81396874999999,
84.65952734374999,
84.58230664062499,
84.50508593750001,
84.35064453125001,
84.273423828125,
84.11898242187499,
84.11898242187499,
83.96454101562499,
83.88732031250001,
83.73287890625001,
83.73287890625001,
83.5784375,
83.50121679687498,
83.42399609374999,
83.34677539062498,
83.2695546875,
83.19233398437498,
83.11511328125,
83.03789257812498,
82.88345117187498,
82.80623046875,
82.72900976562498,
82.6517890625,
82.57456835937501,
82.57456835937501,
82.420126953125,
82.34290625,
82.265685546875,
82.111244140625,
82.18846484375,
82.0340234375,
81.87958203125,
81.87958203125,
81.802361328125,
81.725140625,
81.647919921875,
81.57069921875,
81.493478515625,
81.339037109375,
81.339037109375,
81.339037109375,
81.184595703125,
81.184595703125,
81.030154296875,
81.10737499999999,
80.95293359374999,
80.875712890625,
80.875712890625,
80.79849218749999,
80.721271484375,
80.64405078125,
80.566830078125,
80.48960937500001,
80.48960937500001,
80.412388671875,
80.33516796875,
80.18072656250001,
80.18072656250001,
80.10350585937499,
80.02628515625,
80.02628515625,
80.02628515625,
79.87184375000001,
79.87184375000001,
79.87184375000001,
79.71740234375,
79.64018164062499,
79.64018164062499,
79.48574023437499,
79.56296093750001,
79.40851953125,
79.40851953125,
79.40851953125,
79.40851953125,
79.33129882812499,
79.254078125,
79.17685742187498,
79.17685742187498,
79.09963671874999,
79.02241601562498,
79.02241601562498,
79.02241601562498,
78.86797460937498,
78.86797460937498,
78.79075390624999,
78.79075390624999,
78.71353320312501,
78.6363125,
78.6363125,
78.55909179687501,
78.55909179687501,
78.48187109374999,
78.48187109374999,
78.48187109374999,
78.48187109374999,
78.40465039062501,
78.3274296875,
78.3274296875,
78.17298828124999,
78.17298828124999,
78.17298828124999,
78.17298828124999,
78.018546875,
78.018546875,
78.018546875,
77.941326171875,
78.018546875,
77.941326171875,
78.018546875,
77.941326171875,
77.786884765625,
77.786884765625,
77.786884765625,
77.7096640625,
77.7096640625,
77.632443359375,
77.55522265624998,
77.55522265624998,
77.55522265624998,
77.478001953125,
77.478001953125,
77.40078125,
77.478001953125,
77.478001953125,
77.323560546875,
77.169119140625,
77.24633984374998,
77.323560546875,
77.169119140625,
77.169119140625,
77.09189843749999,
77.09189843749999,
77.09189843749999,
77.09189843749999,
76.93745703124998,
76.93745703124998,
77.014677734375,
76.860236328125,
76.860236328125,
76.860236328125,
76.860236328125,
76.860236328125,
76.783015625,
76.783015625,
76.783015625,
76.705794921875,
76.62857421875,
76.62857421875,
76.62857421875,
76.551353515625,
76.4741328125,
76.4741328125,
76.4741328125,
76.4741328125,
76.396912109375,
76.4741328125,
76.396912109375,
76.396912109375,
76.396912109375,
76.31969140625,
76.31969140625,
76.31969140625,
76.31969140625,
76.242470703125,
76.16525,
76.242470703125,
76.08802929687499,
76.01080859375,
76.08802929687499,
76.16525,
76.08802929687499,
76.01080859375,
76.08802929687499,
76.01080859375,
75.93358789062499,
75.93358789062499,
75.93358789062499,
75.8563671875,
75.93358789062499,
75.77914648437499,
75.77914648437499,
75.8563671875,
75.77914648437499,
75.70192578125,
75.70192578125,
75.70192578125,
75.70192578125,
75.62470507812499,
75.62470507812499,
75.62470507812499,
75.62470507812499,
75.547484375,
75.62470507812499,
75.547484375,
75.547484375,
75.39304296875,
75.39304296875,
75.47026367187499,
75.47026367187499,
75.47026367187499,
75.39304296875,
75.31582226562499,
75.31582226562499,
75.31582226562499,
75.31582226562499,
75.31582226562499,
75.31582226562499,
75.2386015625,
75.2386015625,
75.2386015625,
75.16138085937499,
75.16138085937499,
75.16138085937499,
75.08416015625,
75.08416015625,
75.08416015625,
75.16138085937499,
75.00693945312499,
75.00693945312499,
74.92971874999999,
75.00693945312499,
74.92971874999999,
75.00693945312499,
75.00693945312499,
74.92971874999999,
74.85249804687501,
74.92971874999999,
74.77527734374999,
74.85249804687501,
74.85249804687501,
74.85249804687501,
74.85249804687501,
74.77527734374999,
74.77527734374999,
